"rules","support","confidence","lift","count"
"{ASUS Monitor} => {HP Laptop}",0.0202338586680224,0.365137614678899,1.88115685718542,199
"{HP Laptop} => {ASUS Chromebook}",0.0198271479410269,0.102147721320063,1.94694348678841,195
"{ASUS Chromebook} => {HP Laptop}",0.0198271479410269,0.377906976744186,1.94694348678841,195
"{iPad Pro} => {HP Laptop}",0.0145399084900864,0.277669902912621,1.43053090369074,143
"{Epson Printer} => {HP Laptop}",0.0178952719877987,0.372093023255814,1.91699051006859,176
"{HP Wireless Mouse} => {HP Laptop}",0.0178952719877987,0.411214953271028,2.11854325061318,176
"{AOC Monitor} => {HP Laptop}",0.0137264870360956,0.326086956521739,1.6799713029813,135
"{Computer Game} => {HP Laptop}",0.0179969496695475,0.428571428571429,2.20796228391828,177
"{Intel Desktop} => {HP Laptop}",0.0138281647178444,0.348717948717949,1.79656418315402,136
"{Wireless Portable Mouse} => {HP Laptop}",0.0100660904931368,0.261904761904762,1.34931028461673,99
"{Slim Wireless Mouse} => {HP Laptop}",0.0107778342653787,0.28494623655914,1.46801793428975,106
"{ASUS Desktop} => {HP Laptop}",0.0106761565836299,0.285326086956522,1.46997489010864,105
"{HP Wireless Printer} => {HP Laptop}",0.0115912557193696,0.312328767123288,1.6090903219788,114
"{Eluktronics Pro Gaming Laptop} => {HP Laptop}",0.0144382308083376,0.404558404558405,2.08424929744993,142
"{Dell 2 Desktop} => {HP Laptop}",0.0103711235383833,0.311926605504587,1.60701842071117,102
"{Etekcity Power Extension Cord Cable} => {HP Laptop}",0.0103711235383833,0.337748344370861,1.74004974692898,102
"{Alienware Laptop} => {HP Laptop}",0.0103711235383833,0.370909090909091,1.91089099480928,102
"{Otium Wireless Sports Bluetooth Headphone} => {HP Laptop}",0.0100660904931368,0.389763779527559,2.00802869128001,99
"{CYBERPOWER Gamer Desktop} => {Apple Earpods}",0.0383324860193188,0.208402432283029,1.19512415248023,377
"{Apple Earpods} => {CYBERPOWER Gamer Desktop}",0.0383324860193188,0.219825072886297,1.19512415248023,377
"{CYBERPOWER Gamer Desktop} => {Apple MacBook Air}",0.0240976105744789,0.131011608623549,0.842156320792551,237
"{Apple MacBook Air} => {CYBERPOWER Gamer Desktop}",0.0240976105744789,0.154901960784314,0.842156320792551,237
"{CYBERPOWER Gamer Desktop} => {Lenovo Desktop Computer}",0.0359938993390951,0.195688225538972,1.32183633116469,354
"{Lenovo Desktop Computer} => {CYBERPOWER Gamer Desktop}",0.0359938993390951,0.243131868131868,1.32183633116469,354
"{CYBERPOWER Gamer Desktop} => {Dell Desktop}",0.030401626842908,0.165284687672747,1.23336487349125,299
"{Dell Desktop} => {CYBERPOWER Gamer Desktop}",0.030401626842908,0.226858877086495,1.23336487349125,299
"{CYBERPOWER Gamer Desktop} => {Apple MacBook Pro}",0.0241992882562278,0.131564400221117,1.19037339114506,238
"{Apple MacBook Pro} => {CYBERPOWER Gamer Desktop}",0.0241992882562278,0.218951241950322,1.19037339114506,238
"{CYBERPOWER Gamer Desktop} => {ViewSonic Monitor}",0.0243009659379766,0.132117191818684,1.19757841616291,239
"{ViewSonic Monitor} => {CYBERPOWER Gamer Desktop}",0.0243009659379766,0.220276497695853,1.19757841616291,239
"{Acer Desktop} => {CYBERPOWER Gamer Desktop}",0.0179969496695475,0.176646706586826,0.960376096894106,177
"{CYBERPOWER Gamer Desktop} => {Microsoft Wireless Desktop Keyboard and Mouse}",0.0195221148957804,0.106135986733002,1.07724192932825,192
"{Microsoft Wireless Desktop Keyboard and Mouse} => {CYBERPOWER Gamer Desktop}",0.0195221148957804,0.198142414860681,1.07724192932825,192
"{CYBERPOWER Gamer Desktop} => {Samsung Monitor}",0.0310116929334011,0.168601437258154,1.76216273691173,305
"{Samsung Monitor} => {CYBERPOWER Gamer Desktop}",0.0310116929334011,0.324123273113709,1.76216273691173,305
"{CYBERPOWER Gamer Desktop} => {3-Button Mouse}",0.0209456024402644,0.11387506909895,1.27995577667219,206
"{3-Button Mouse} => {CYBERPOWER Gamer Desktop}",0.0209456024402644,0.235428571428571,1.27995577667219,206
"{Acer Aspire} => {CYBERPOWER Gamer Desktop}",0.0167768174885613,0.202702702702703,1.10203487069159,165
"{CYBERPOWER Gamer Desktop} => {Backlit LED Gaming Keyboard}",0.0197254702592781,0.107241569928137,1.34359342706144,194
"{Backlit LED Gaming Keyboard} => {CYBERPOWER Gamer Desktop}",0.0197254702592781,0.247133757961783,1.34359342706144,194
"{Dell Laptop} => {CYBERPOWER Gamer Desktop}",0.0168784951703101,0.213917525773196,1.1630065594137,166
"{HP Monitor} => {CYBERPOWER Gamer Desktop}",0.0145399084900864,0.20112517580872,1.09345832176825,143
"{Apple Magic Keyboard} => {CYBERPOWER Gamer Desktop}",0.0146415861718353,0.204255319148936,1.11047598885008,144
"{Microsoft Office Home and Student 2016} => {CYBERPOWER Gamer Desktop}",0.0163701067615658,0.246177370030581,1.33839382766764,161
"{Logitech 3-button Mouse} => {CYBERPOWER Gamer Desktop}",0.0126080325368582,0.19435736677116,1.05666373808422,124
"{Apple Wireless Keyboard} => {CYBERPOWER Gamer Desktop}",0.0125063548551093,0.192789968652038,1.04814225632548,123
"{CYBERPOWER Gamer Desktop} => {Acer Monitor}",0.0192170818505338,0.104477611940299,1.77161605764282,189
"{Acer Monitor} => {CYBERPOWER Gamer Desktop}",0.0192170818505338,0.325862068965517,1.77161605764282,189
"{Belkin Mouse Pad} => {CYBERPOWER Gamer Desktop}",0.0147432638535841,0.251736111111111,1.36861506510657,145
"{LG Monitor} => {CYBERPOWER Gamer Desktop}",0.011286222674123,0.195767195767196,1.06432856294658,111
"{ASUS 2 Monitor} => {CYBERPOWER Gamer Desktop}",0.011286222674123,0.195767195767196,1.06432856294658,111
"{ASUS Monitor} => {CYBERPOWER Gamer Desktop}",0.013421453990849,0.242201834862385,1.31678001430158,132
"{ASUS Chromebook} => {CYBERPOWER Gamer Desktop}",0.0136248093543467,0.25968992248062,1.41185759402814,134
"{iPad Pro} => {CYBERPOWER Gamer Desktop}",0.0116929334011185,0.223300970873786,1.21402158570685,115
"{Epson Printer} => {CYBERPOWER Gamer Desktop}",0.0101677681748856,0.211416490486258,1.14940916745846,100
"{Apple Earpods} => {Apple MacBook Air}",0.0299949161159126,0.17201166180758,1.10570895024677,295
"{Apple MacBook Air} => {Apple Earpods}",0.0299949161159126,0.19281045751634,1.10570895024677,295
"{Apple Earpods} => {Lenovo Desktop Computer}",0.0285714285714286,0.163848396501458,1.10676440906033,281
"{Lenovo Desktop Computer} => {Apple Earpods}",0.0285714285714286,0.192994505494506,1.10676440906033,281
"{Apple Earpods} => {Dell Desktop}",0.0271479410269446,0.155685131195335,1.16173237124895,267
"{Dell Desktop} => {Apple Earpods}",0.0271479410269446,0.20257966616085,1.16173237124895,267
"{Apple Earpods} => {Apple MacBook Pro}",0.028978139298424,0.166180758017493,1.50357659163021,285
"{Apple MacBook Pro} => {Apple Earpods}",0.028978139298424,0.262189512419503,1.50357659163021,285
"{Apple Earpods} => {ViewSonic Monitor}",0.0192170818505338,0.110204081632653,0.998946675444371,189
"{ViewSonic Monitor} => {Apple Earpods}",0.0192170818505338,0.174193548387097,0.998946675444371,189
"{Apple Earpods} => {Acer Desktop}",0.0200305033045247,0.114868804664723,1.12747973440873,197
"{Acer Desktop} => {Apple Earpods}",0.0200305033045247,0.196606786427146,1.12747973440873,197
"{Apple Earpods} => {Microsoft Wireless Desktop Keyboard and Mouse}",0.0246059989832232,0.141107871720117,1.43219393020366,242
"{Microsoft Wireless Desktop Keyboard and Mouse} => {Apple Earpods}",0.0246059989832232,0.249742002063983,1.43219393020366,242
"{Apple Earpods} => {Samsung Monitor}",0.0245043213014743,0.140524781341108,1.4687154351645,241
"{Samsung Monitor} => {Apple Earpods}",0.0245043213014743,0.256110520722636,1.4687154351645,241
"{Apple Earpods} => {3-Button Mouse}",0.0210472801220132,0.12069970845481,1.35666472303207,207
"{3-Button Mouse} => {Apple Earpods}",0.0210472801220132,0.236571428571429,1.35666472303207,207
"{Acer Aspire} => {Apple Earpods}",0.0128113879003559,0.154791154791155,0.887679887679888,126
"{Backlit LED Gaming Keyboard} => {Apple Earpods}",0.0146415861718353,0.18343949044586,1.05196932276095,144
"{Apple Earpods} => {Dell Laptop}",0.0187086934417895,0.107288629737609,1.35977277508942,184
"{Dell Laptop} => {Apple Earpods}",0.0187086934417895,0.237113402061856,1.35977277508942,184
"{Apple Earpods} => {HP Monitor}",0.018403660396543,0.105539358600583,1.45988690834984,181
"{HP Monitor} => {Apple Earpods}",0.018403660396543,0.254571026722925,1.45988690834984,181
"{Apple Magic Keyboard} => {Apple Earpods}",0.0115912557193696,0.161702127659574,0.927312201476335,114
"{Microsoft Office Home and Student 2016} => {Apple Earpods}",0.0129130655821047,0.194189602446483,1.11361792423391,127
"{Logitech 3-button Mouse} => {Apple Earpods}",0.0126080325368582,0.19435736677116,1.11458000127951,124
"{Apple Wireless Keyboard} => {Apple Earpods}",0.0123029994916116,0.189655172413793,1.08761435608726,121
"{Acer Monitor} => {Apple Earpods}",0.011286222674123,0.191379310344828,1.09750175932442,111
"{Belkin Mouse Pad} => {Apple Earpods}",0.0101677681748856,0.173611111111111,0.995606575963719,100
"{LG Monitor} => {Apple Earpods}",0.0118962887646162,0.206349206349206,1.18334953028831,117
"{iPad Pro} => {Apple Earpods}",0.011997966446365,0.229126213592233,1.31396869427383,118
"{AOC Monitor} => {Apple Earpods}",0.0102694458566345,0.243961352657005,1.39904367544119,101
"{Apple MacBook Air} => {Lenovo Desktop Computer}",0.0159633960345704,0.102614379084967,0.693140397184515,157
"{Lenovo Desktop Computer} => {Apple MacBook Air}",0.0159633960345704,0.10782967032967,0.693140397184515,157
"{Apple MacBook Air} => {Dell Desktop}",0.015556685307575,0.1,0.746206373292868,153
"{Dell Desktop} => {Apple MacBook Air}",0.015556685307575,0.11608497723824,0.746206373292868,153
"{Apple MacBook Air} => {Apple MacBook Pro}",0.0228774783934926,0.147058823529412,1.33056442448184,225
"{Apple MacBook Pro} => {Apple MacBook Air}",0.0228774783934926,0.206991720331187,1.33056442448184,225
"{ViewSonic Monitor} => {Apple MacBook Air}",0.0139298423995933,0.126267281105991,0.811659287370862,137
"{Acer Desktop} => {Apple MacBook Air}",0.0131164209456024,0.12874251497006,0.827570349497084,129
"{Apple MacBook Air} => {Microsoft Wireless Desktop Keyboard and Mouse}",0.016980172852059,0.109150326797386,1.10783639221082,167
"{Microsoft Wireless Desktop Keyboard and Mouse} => {Apple MacBook Air}",0.016980172852059,0.17234262125903,1.10783639221082,167
"{Samsung Monitor} => {Apple MacBook Air}",0.0140315200813421,0.146652497343252,0.942697589131296,138
"{HP Monitor} => {Apple MacBook Air}",0.0106761565836299,0.147679324894515,0.949298144011472,105
"{Apple Wireless Keyboard} => {Apple MacBook Air}",0.0102694458566345,0.158307210031348,1.01761530108386,101
"{Lenovo Desktop Computer} => {Dell Desktop}",0.0367056431113371,0.24793956043956,1.85014080191432,361
"{Dell Desktop} => {Lenovo Desktop Computer}",0.0367056431113371,0.273899848254932,1.85014080191432,361
"{Lenovo Desktop Computer} => {Apple MacBook Pro}",0.02399593289273,0.162087912087912,1.46654518434647,236
"{Apple MacBook Pro} => {Lenovo Desktop Computer}",0.02399593289273,0.217111315547378,1.46654518434647,236
"{Lenovo Desktop Computer} => {ViewSonic Monitor}",0.0283680732079309,0.191620879120879,1.73695054945055,279
"{ViewSonic Monitor} => {Lenovo Desktop Computer}",0.0283680732079309,0.257142857142857,1.73695054945055,279
"{Lenovo Desktop Computer} => {Acer Desktop}",0.0231825114387392,0.156593406593407,1.5370221096269,228
"{Acer Desktop} => {Lenovo Desktop Computer}",0.0231825114387392,0.227544910179641,1.5370221096269,228
"{Lenovo Desktop Computer} => {Microsoft Wireless Desktop Keyboard and Mouse}",0.0163701067615658,0.110576923076923,1.12231582916567,161
"{Microsoft Wireless Desktop Keyboard and Mouse} => {Lenovo Desktop Computer}",0.0163701067615658,0.166150670794634,1.12231582916567,161
"{Lenovo Desktop Computer} => {Samsung Monitor}",0.0216573462125064,0.146291208791209,1.52898410038421,213
"{Samsung Monitor} => {Lenovo Desktop Computer}",0.0216573462125064,0.226354941551541,1.52898410038421,213
"{Lenovo Desktop Computer} => {3-Button Mouse}",0.0182003050330452,0.12293956043956,1.38184065934066,179
"{3-Button Mouse} => {Lenovo Desktop Computer}",0.0182003050330452,0.204571428571429,1.38184065934066,179
"{Lenovo Desktop Computer} => {Acer Aspire}",0.0224707676664972,0.151785714285714,1.83392199017199,221
"{Acer Aspire} => {Lenovo Desktop Computer}",0.0224707676664972,0.271498771498771,1.83392199017199,221
"{Lenovo Desktop Computer} => {Backlit LED Gaming Keyboard}",0.016268429079817,0.10989010989011,1.37677609015189,160
"{Backlit LED Gaming Keyboard} => {Lenovo Desktop Computer}",0.016268429079817,0.203821656050955,1.37677609015189,160
"{Dell Laptop} => {Lenovo Desktop Computer}",0.0144382308083376,0.182989690721649,1.2360601704996,142
"{Lenovo Desktop Computer} => {HP Monitor}",0.0198271479410269,0.133928571428571,1.85258438818565,195
"{HP Monitor} => {Lenovo Desktop Computer}",0.0198271479410269,0.274261603375527,1.85258438818565,195
"{Lenovo Desktop Computer} => {Apple Magic Keyboard}",0.0220640569395018,0.149038461538462,2.07913938897981,217
"{Apple Magic Keyboard} => {Lenovo Desktop Computer}",0.0220640569395018,0.307801418439716,2.07913938897981,217
"{Lenovo Desktop Computer} => {Microsoft Office Home and Student 2016}",0.0167768174885613,0.113324175824176,1.70419460127029,165
"{Microsoft Office Home and Student 2016} => {Lenovo Desktop Computer}",0.0167768174885613,0.252293577981651,1.70419460127029,165
"{Lenovo Desktop Computer} => {Logitech 3-button Mouse}",0.0154550076258261,0.104395604395604,1.60929587653726,152
"{Logitech 3-button Mouse} => {Lenovo Desktop Computer}",0.0154550076258261,0.238244514106583,1.60929587653726,152
"{Apple Wireless Keyboard} => {Lenovo Desktop Computer}",0.0125063548551093,0.192789968652038,1.30225916325054,123
"{Acer Monitor} => {Lenovo Desktop Computer}",0.011997966446365,0.203448275862069,1.37425397877984,118
"{Lenovo Desktop Computer} => {Belkin Mouse Pad}",0.0150482968988307,0.101648351648352,1.73561030982906,148
"{Belkin Mouse Pad} => {Lenovo Desktop Computer}",0.0150482968988307,0.256944444444444,1.73561030982906,148
"{LG Monitor} => {Lenovo Desktop Computer}",0.0100660904931368,0.174603174603175,1.17941086691087,99
"{Lenovo Desktop Computer} => {ASUS 2 Monitor}",0.018403660396543,0.124313186813187,2.1562966354633,181
"{ASUS 2 Monitor} => {Lenovo Desktop Computer}",0.018403660396543,0.319223985890653,2.1562966354633,181
"{Lenovo Desktop Computer} => {ASUS Monitor}",0.0154550076258261,0.104395604395604,1.88390966831334,152
"{ASUS Monitor} => {Lenovo Desktop Computer}",0.0154550076258261,0.278899082568807,1.88390966831334,152
"{ASUS Chromebook} => {Lenovo Desktop Computer}",0.0120996441281139,0.23062015503876,1.55779479725701,119
"{iPad Pro} => {Lenovo Desktop Computer}",0.0128113879003559,0.244660194174757,1.65263256161314,126
"{Epson Printer} => {Lenovo Desktop Computer}",0.0128113879003559,0.266384778012685,1.79937794763376,126
"{Computer Game} => {Lenovo Desktop Computer}",0.0103711235383833,0.246973365617433,1.66825758986776,102
"{Intel Desktop} => {Lenovo Desktop Computer}",0.0132180986273513,0.333333333333333,2.25160256410256,130
"{HP Wireless Printer} => {Lenovo Desktop Computer}",0.0103711235383833,0.279452054794521,1.88764488935722,102
"{Dell 2 Desktop} => {Lenovo Desktop Computer}",0.0107778342653787,0.324159021406728,2.1896318513291,106
"{Dell Desktop} => {Apple MacBook Pro}",0.0221657346212506,0.165402124430956,1.49653164101054,218
"{Apple MacBook Pro} => {Dell Desktop}",0.0221657346212506,0.200551977920883,1.49653164101054,218
"{Dell Desktop} => {ViewSonic Monitor}",0.0265378749364515,0.198027314112291,1.7950217827598,261
"{ViewSonic Monitor} => {Dell Desktop}",0.0265378749364515,0.240552995391705,1.7950217827598,261
"{Dell Desktop} => {Acer Desktop}",0.0276563294356889,0.206373292867982,2.02563007520619,272
"{Acer Desktop} => {Dell Desktop}",0.0276563294356889,0.271457085828343,2.02563007520619,272
"{Dell Desktop} => {Microsoft Wireless Desktop Keyboard and Mouse}",0.0165734621250635,0.123672230652504,1.25522847107056,163
"{Microsoft Wireless Desktop Keyboard and Mouse} => {Dell Desktop}",0.0165734621250635,0.168214654282766,1.25522847107056,163
"{Dell Desktop} => {Samsung Monitor}",0.0168784951703101,0.125948406676783,1.31636830995341,166
"{Samsung Monitor} => {Dell Desktop}",0.0168784951703101,0.176408076514346,1.31636830995341,166
"{Dell Desktop} => {3-Button Mouse}",0.0175902389425521,0.131259484066768,1.47535660091047,173
"{3-Button Mouse} => {Dell Desktop}",0.0175902389425521,0.197714285714286,1.47535660091047,173
"{Dell Desktop} => {Acer Aspire}",0.0236908998474835,0.176783004552352,2.13594698989236,233
"{Acer Aspire} => {Dell Desktop}",0.0236908998474835,0.286240786240786,2.13594698989236,233
"{Dell Desktop} => {Backlit LED Gaming Keyboard}",0.0144382308083376,0.107738998482549,1.34982554149793,142
"{Backlit LED Gaming Keyboard} => {Dell Desktop}",0.0144382308083376,0.180891719745223,1.34982554149793,142
"{Dell Laptop} => {Dell Desktop}",0.0133197763091002,0.168814432989691,1.25970405800729,131
"{Dell Desktop} => {HP Monitor}",0.0177935943060498,0.132776934749621,1.83665422399792,175
"{HP Monitor} => {Dell Desktop}",0.0177935943060498,0.246132208157525,1.83665422399792,175
"{Dell Desktop} => {Apple Magic Keyboard}",0.0173868835790544,0.129742033383915,1.80994737351887,171
